"Código Establecimiento","Nombre Establecimiento","ID Comuna","Nombre Comuna","TNE Ed. Básica","TNE Ed. Media","Total TNE"
"8349","ESCUELA PEDRO QUINTANA MANSILA","11101","COIHAIQUE","95","","95"
"8351","ESCUELA DIFERENCIAL ESPANA","11101","COIHAIQUE","6","","6"
"8352","LICEO REPUBLICA ARGENTINA","11101","COIHAIQUE","23","35","58"
"8353","ESCUELA NIEVES DEL SUR","11101","COIHAIQUE","18","","18"
"8354","ESCUELA RURAL PABLO CEA VASQUEZ","11101","COIHAIQUE","1","","1"
"8356","ESCUELA RURAL CON INTERNADO RIO BLANCO","11101","COIHAIQUE","3","","3"
"8357","ESCUELA RURAL VALLE SIMPSON","11101","COIHAIQUE","9","","9"
"8358","ESCUELA JOSE ANTOLIN SILVA ORMENO","11101","COIHAIQUE","4","","4"
"8361","ESCUELA RURAL VALLE DE LA LUNA","11101","COIHAIQUE","4","","4"
"8365","LICEO SAN FELIPE BENICIO DE COYHAIQUE","11101","COIHAIQUE","5","294","299"
"8366","ESCUELA LYON COLLEGE","11101","COIHAIQUE","23","","23"
"8367","COLEGIO MATER DEI DE COYHAIQUE","11101","COIHAIQUE","82","108","190"
"8368","ESCUELA PARTICULAR SAN JOSE OBRERO","11101","COIHAIQUE","80","","80"
"8369","ESCUELA AGRICOLA DE LA PATAGONIA","11101","COIHAIQUE","","32","32"
"8370","ESCUELA MUNICIPAL VILLA AMENGUAL","11102","LAGO VERDE","4","","4"
"8371","ESC.CON INTERNADO JOSE MIGUEL CARRERA","11102","LAGO VERDE","3","","3"
"8374","ESCUELA DIFERENCIAL DESPERTAR","11201","AISEN","5","","5"
"8375","LICEO POLITECNICO DE AYSEN","11201","AISEN","","99","99"
"8376","ESCUELA BASICA","11201","AISEN","15","","15"
"8377","ESCUELA AYSEN","11201","AISEN","27","","27"
"8379","ESCUELA PEDRO AGUIRRE CERDA","11201","AISEN","7","1","8"
"8380","LICEO MANIHUALES","11201","AISEN","22","1","23"
"8384","ESCUELA ALMIRANTE SIMPSON","11201","AISEN","10","","10"
"8388","ESCUELA GUIDO GOMEZ MUNOZ","11202","CISNES","59","","59"
"8389","ESCUELA AMANDA LABARCA HUBERSTONE","11202","CISNES","11","","11"
"8390","ESCUELA HAMBURGO","11202","CISNES","11","","11"
"8391","ESCUELA EUSEBIO IBAR SCHEPELER","11202","CISNES","22","14","36"
"8392","LICEO MELINKA","11203","GUAITECAS","15","31","46"
"8393","ESCUELA DE REPOLLAL","11203","GUAITECAS","2","","2"
"8394","LICEO LUISA RABANAL DE PALMA","11401","CHILE CHICO","3","69","72"
"8397","ESCUELA TULIO BURGOS RIVERA","11401","CHILE CHICO","1","","1"
"8398","ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME","11401","CHILE CHICO","8","","8"
"8403","LICEO RURAL CERRO CASTILLO","11402","RIO IBAÑEZ","5","3","8"
"8404","ESCUELA AONIKENK","11402","RIO IBAÑEZ","8","","8"
"8405","ESCUELA RURAL CARRETERA AUSTRAL","11402","RIO IBAÑEZ","1","","1"
"8407","ESCUELA MARIA ANTONIETA PARRA MONSALVE","11402","RIO IBAÑEZ","2","","2"
"8408","ESC.  BASICA  HERNAN MERINO CORREA","11301","COCHRANE","47","","47"
"8410","ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO","11303","TORTEL","12","","12"
"8411","LICEO POLITECNICO LUIS CRUZ MARTINEZ","12401","NATALES","","70","70"
"8412","ESCUELA LIB. BERNARDO O´HIGGINS R.","12401","NATALES","67","","67"
"8413","ESCUELA CORONEL SANTIAGO BUERAS","12401","NATALES","38","","38"
"8415","ESCUELA CAPITAN JUAN LADRILLERO","12401","NATALES","43","","43"
"8416","ESC. DIF. NICOLAS MLADINIC DOBRONIC","12401","NATALES","2","","2"
"8417","ESCUELA BAUDILIA AVENDANO DE YOUSSUF","12401","NATALES","15","","15"
"8419","ESC. PROF. MIGUEL S. MONTECINOS C.","12401","NATALES","2","","2"
"8420","ESC. DE CONCENTRACION FRONTERIZA DOROTEA","12401","NATALES","1","","1"
"8421","LICEO SALESIANO MONSEÑOR FAGNANO","12401","NATALES","81","109","190"
"8422","LICEO MARIA MAZZARELLO","12401","NATALES","52","64","116"
"8423","ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M","12402","TORRES DEL PAINE","6","","6"
"8424","INSTIT.SUPERIOR DE COMERCIO JOSE MENENDEZ","12101","PUNTA ARENAS","2","322","324"
"8425","LICEO POLIVALENTE MARIA BEHETY DE MENENDEZ","12101","PUNTA ARENAS","","195","195"
"8426","COLEGIO ANDINO","12101","PUNTA ARENAS","","1","1"
"8427","LICEO INDUSTRIAL ARMANDO QUEZADA ACHARAN","12101","PUNTA ARENAS","","186","186"
"8429","LICEO LUIS ALBERTO BARRERA","12101","PUNTA ARENAS","5","322","327"
"8430","LICEO POLIVALENTE SARA BRAUN","12101","PUNTA ARENAS","2","86","88"
"8432","CENTRO DE EDUC.INTEGRAL DE ADULTOS CEIA.","12101","PUNTA ARENAS","","54","54"
"8433","ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS","12101","PUNTA ARENAS","67","","67"
"8434","ESCUELA ESPANA","12101","PUNTA ARENAS","47","","47"
"8435","ESCUELA DIECIOCHO DE SEPTIEMBRE","12101","PUNTA ARENAS","60","","60"
"8436","ESCUELA PORTUGAL","12101","PUNTA ARENAS","78","","78"
"8437","ESC. CAPITAN ARTURO PRAT CHACON","12101","PUNTA ARENAS","40","","40"
"8438","ESCUELA REPUBLICA DE CROACIA","12101","PUNTA ARENAS","79","","79"
"8439","ESCUELA JUAN WILLIAMS","12101","PUNTA ARENAS","68","","68"
"8441","ESCUELA HERNANDO DE MAGALLANES","12101","PUNTA ARENAS","89","","89"
"8442","ESCUELA PEDRO PABLO LEMAITRE","12101","PUNTA ARENAS","104","4","108"
"8443","ESCUELA ESPECIAL ROTARIO PAUL HARRIS","12101","PUNTA ARENAS","13","","13"
"8444","ESCUELA PATAGONIA","12101","PUNTA ARENAS","79","","79"
"8448","ESCUELA PEDRO SARMIENTO DE GAMBOA","12101","PUNTA ARENAS","30","","30"
"8449","ESCUELA ELBA OJEDA GOMEZ","12101","PUNTA ARENAS","29","","29"
"8450","ESCUELA DELLAMIRA REBECA AGUILAR","12101","PUNTA ARENAS","10","","10"
"8452","ESCUELA DE PUERTO HARRIS","12101","PUNTA ARENAS","11","","11"
"8454","INSTITUTO DON BOSCO","12101","PUNTA ARENAS","108","245","353"
"8455","LICEO MARIA AUXILIADORA","12101","PUNTA ARENAS","116","199","315"
"8457","INSTITUTO SAGRADA FAMILIA","12101","PUNTA ARENAS","82","170","252"
"8458","ESCUELA PARTICULAR LA MILAGROSA","12101","PUNTA ARENAS","104","","104"
"8464","COLEGIO ALEMAN","12101","PUNTA ARENAS","","3","3"
"8467","BERNARDO DE BRUYNE","12103","RIO VERDE","1","","1"
"8468","ESCUELA DIEGO PORTALES","12102","LAGUNA BLANCA","4","","4"
"8470","ESCUELA PUNTA DELGADA","12104","SAN GREGORIO","10","","10"
"8474","LICEO POLIVALENTE HERNANDO DE MAGALLANES","12301","PORVENIR","","119","119"
"8475","ESCUELA LIBERTADOR BDO. O´HIGGINS R.","12301","PORVENIR","75","","75"
"8479","ESCUELA CERRO SOMBRERO","12302","PRIMAVERA","18","","18"
"8483","LICEO DONALD MC-INTYRE GRIFFITHS","12201","CABO DE HORNOS","56","43","99"
"8484","ESCUELA PUERTO TORO","12201","CABO DE HORNOS","1","","1"
"8485","LICEO INSTITUTO NACIONAL","13101","SANTIAGO","799","2386","3185"
"8486","ESCUELA VILLA LAS ESTRELLAS","12202","ANTARTICA","1","","1"
"8487","LICEO JAVIERA CARRERA","13101","SANTIAGO","464","1709","2173"
"8488","LICEO ISAURA DINATOR DE GUZMAN","13101","SANTIAGO","19","466","485"
"8489","LICEO BICENTENARIO TERESA PRATS","13101","SANTIAGO","46","612","658"
"8490","LICEO NRO 2 MIGUEL LUIS AMUNATEGUI","13101","SANTIAGO","21","501","522"
"8491","LICEO DE APLICACION RECTOR JORGE E SCHNE","13101","SANTIAGO","211","1284","1495"
"8492","LICEO MANUEL BARROS BORGONO","13101","SANTIAGO","","932","932"
"8494","LICEO VALENTIN LETELIER","13127","RECOLETA","","260","260"
"8495","LICEO CONFEDERACION SUIZA","13101","SANTIAGO","","328","328"
"8496","LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN","13101","SANTIAGO","","196","196"
"8497","LICEO GABRIELA MISTRAL","13108","INDEPENDENCIA","67","244","311"
"8498","LICEO DARIO SALAS","13101","SANTIAGO","17","413","430"
"8499","INTERNADO NACIONAL BARROS ARANA","13101","SANTIAGO","139","1169","1308"
"8500","LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS","13101","SANTIAGO","","739","739"
"8501","LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA","13101","SANTIAGO","","314","314"
"8502","LICEO COMERCIAL LUIS CORREA PRIETO","13127","RECOLETA","","495","495"
"8503","INST.SUP.DE COMERCIO EDUARDO FREI M.","13101","SANTIAGO","38","971","1009"
"8504","LICEO TECNICO A N° 27 CLELIA CLAVEL DINAT","13101","SANTIAGO","","479","479"
"8505","LICEO POLIVALENTE A-28 EMILIA TORO DE BAL","13101","SANTIAGO","","746","746"
"8506","INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ","13101","SANTIAGO","","722","722"
"8507","LICEO COMERCIAL JOAQUIN VERA MORALES","13101","SANTIAGO","","573","573"
"8508","LICEO POLIVALENTE JUAN A.RIOS","13126","QUINTA NORMAL","","133","133"
"8510","LICEO PAULA JARAQUEMADA","13127","RECOLETA","","252","252"
"8511","LICEO EXPERIMENTAL ARTISTICO B-65","13119","MAIPU","107","228","335"
